ENCFF407XPY	bam	bam		alignments	GRCh38	ENCSR864LRY	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_1		76					/files/ENCFF944DOY/, /files/ENCFF720MIH/, /files/ENCFF643CGH/	2829383968	ENCODE Processing Pipeline	19d6d9624715f010429ca24859f82a95		https://www.encodeproject.org/files/ENCFF407XPY/@@download/ENCFF407XPY.bam				released	s3://encode-public/2017/01/25/66789006-0f65-4e2d-9292-0e22e4e5effc/ENCFF407XPY.bam	control low read depth		
ENCFF412NVD	bam	bam		alignments	GRCh38	ENCSR000DWV	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF001GAV/	383660808	ENCODE Processing Pipeline	74465db8a0c02019be5bfc2bc99a6c6c		https://www.encodeproject.org/files/ENCFF412NVD/@@download/ENCFF412NVD.bam				released	s3://encode-public/2016/08/10/29c891ed-1395-4ffe-849a-c2a4e19fa94d/ENCFF412NVD.bam	mild to moderate bottlenecking, low read length, control low read depth	insufficient read depth	
ENCFF424SDM	bam	bam		alignments	GRCh38	ENCSR124VOE	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF002AZW/	1420260326	ENCODE Processing Pipeline	53a8647e8669b1887b5a1d3add76c268		https://www.encodeproject.org/files/ENCFF424SDM/@@download/ENCFF424SDM.bam				released	s3://encode-public/2016/10/19/6414aa3f-0463-47ba-89fd-c9e79669dec8/ENCFF424SDM.bam	mild to moderate bottlenecking, low read length, moderate library complexity		
ENCFF429AZY	bam	bam		alignments	GRCh38	ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				2	2_1, 2_2		76					/files/ENCFF433WUK/, /files/ENCFF246LIP/, /files/ENCFF557LII/, /files/ENCFF643CGH/, /files/ENCFF984QNB/, /files/ENCFF078ABR/, /files/ENCFF968QCL/, /files/ENCFF941UAF/, /files/ENCFF339NDF/	2591786326	ENCODE Processing Pipeline	f2a03ac9081a6b2e4cc83c0d191cc9c2		https://www.encodeproject.org/files/ENCFF429AZY/@@download/ENCFF429AZY.bam				released	s3://encode-public/2019/09/03/ace5bd0d-dfb0-4230-b1fa-23393b933831/ENCFF429AZY.bam	inconsistent platforms		
ENCFF441WJF	bam	bam		alignments	GRCh38	ENCSR589TCU	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2016-11-03	ENCODE				1	1_1		76					/files/ENCFF935HOQ/, /files/ENCFF035TWK/, /files/ENCFF643CGH/, /files/ENCFF924XII/, /files/ENCFF367XWW/	2642985351	ENCODE Processing Pipeline	fa91ce658da102d753548097109164e3		https://www.encodeproject.org/files/ENCFF441WJF/@@download/ENCFF441WJF.bam				archived	s3://encode-public/2017/01/26/32a56a88-1d92-44f3-b23f-851520632c0e/ENCFF441WJF.bam	inconsistent platforms		
ENCFF447CHF	bam	bam		alignments	GRCh38	ENCSR197QDK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2016-11-03	ENCODE				1	1_1, 1_2		76					/files/ENCFF686AJL/, /files/ENCFF643CGH/, /files/ENCFF333RSU/, /files/ENCFF026MFR/, /files/ENCFF761RNN/, /files/ENCFF473FYQ/, /files/ENCFF047DYL/, /files/ENCFF133TWB/, /files/ENCFF156PMC/	3969224631	ENCODE Processing Pipeline	40d3fb452dec93784955ec0b2eac818e		https://www.encodeproject.org/files/ENCFF447CHF/@@download/ENCFF447CHF.bam				released	s3://encode-public/2019/09/03/7bf9cc52-748f-4652-833e-3b6978791013/ENCFF447CHF.bam	mild to moderate bottlenecking, inconsistent platforms, moderate library complexity		
ENCFF452DPU	bam	bam		alignments	GRCh38	ENCSR276OLB	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2017-01-05	ENCODE				1	1_1		76					/files/ENCFF664TIA/, /files/ENCFF928UVS/, /files/ENCFF024XLI/, /files/ENCFF884AZS/, /files/ENCFF643CGH/, /files/ENCFF825YRT/, /files/ENCFF943GKJ/	4236191916	ENCODE Processing Pipeline	65961e8a9ee12013c839b05f8e870552		https://www.encodeproject.org/files/ENCFF452DPU/@@download/ENCFF452DPU.bam				released	s3://encode-public/2016/11/04/69b696c6-f40e-4b1a-812f-cfcd1cc3e032/ENCFF452DPU.bam	mild to moderate bottlenecking, mixed run types, control low read depth, low read depth		
ENCFF462BRB	bam	bam		alignments	GRCh38	ENCSR000ANG	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF000BLN/	437478051	ENCODE Processing Pipeline	9d9e555995c26d36f0f83d4e004da496		https://www.encodeproject.org/files/ENCFF462BRB/@@download/ENCFF462BRB.bam				released	s3://encode-public/2016/11/07/8bea8015-7248-4f05-8ef3-045c2f4ba25d/ENCFF462BRB.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF491RGW	bam	bam		alignments	GRCh38	ENCSR269ULZ	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2017-01-05	ENCODE				2	2_1		76					/files/ENCFF241ADN/, /files/ENCFF643CGH/, /files/ENCFF324OLL/	1708126533	ENCODE Processing Pipeline	d51ceaac08858bb1d9bbb1eed6f1e5c0		https://www.encodeproject.org/files/ENCFF491RGW/@@download/ENCFF491RGW.bam				released	s3://encode-public/2016/11/04/9eea7969-8214-4439-9599-2c6c8105f59d/ENCFF491RGW.bam	mild to moderate bottlenecking, control low read depth, low read depth		
ENCFF496JOF	bam	bam		alignments	GRCh38	ENCSR994NPK	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2016-11-12	ENCODE				1	1_1		76					/files/ENCFF805YSD/, /files/ENCFF643CGH/, /files/ENCFF980KDT/, /files/ENCFF943XDD/, /files/ENCFF122ZOD/	3010467121	ENCODE Processing Pipeline	2bb6900e77081bf8a09acdf9e3907945		https://www.encodeproject.org/files/ENCFF496JOF/@@download/ENCFF496JOF.bam				released	s3://encode-public/2016/11/04/51f2313c-d4a6-4f32-9538-1fd3143404c6/ENCFF496JOF.bam	control low read depth		
ENCFF509PFO	bam	bam		alignments	GRCh38	ENCSR661MUS	Histone ChIP-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2016-06-14	ENCODE				2	2_1, 2_2							/files/ENCFF201NLT/, /files/ENCFF643CGH/, /files/ENCFF133QBN/	2900205671	ENCODE Processing Pipeline	9b791372d231c64be70be877128e7da9		https://www.encodeproject.org/files/ENCFF509PFO/@@download/ENCFF509PFO.bam				released	s3://encode-public/2016/06/14/0d49f465-077a-4198-ba3c-5f7440d49c01/ENCFF509PFO.bam			
ENCFF536NDQ	bam	bam		alignments	GRCh38	ENCSR000ANH	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K36me3-human	DNA						2011-02-10	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF000BLZ/	595953642	ENCODE Processing Pipeline	996788beb2c9d95e771b2e2f27bca0a0		https://www.encodeproject.org/files/ENCFF536NDQ/@@download/ENCFF536NDQ.bam				released	s3://encode-public/2016/11/07/eff09691-8155-43f5-b243-418d6173fad6/ENCFF536NDQ.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF565ZZO	bam	bam		alignments	GRCh38	ENCSR256KTR	Histone ChIP-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2016-11-14	ENCODE				1	1_1		76					/files/ENCFF050UUH/, /files/ENCFF185CXD/, /files/ENCFF643CGH/, /files/ENCFF548LNZ/	2198349160	ENCODE Processing Pipeline	8b70174c470ff28454312f4ed47825cc		https://www.encodeproject.org/files/ENCFF565ZZO/@@download/ENCFF565ZZO.bam				released	s3://encode-public/2016/11/11/21fb0623-2c5e-4a21-82fe-2c16920c8a87/ENCFF565ZZO.bam	low read depth		
ENCFF574DVZ	bam	bam		alignments	GRCh38	ENCSR274OIJ	Histone ChIP-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2016-11-14	ENCODE				1	1_1		76					/files/ENCFF527ZQK/, /files/ENCFF643CGH/, /files/ENCFF846DBW/, /files/ENCFF271XPG/	3758464652	ENCODE Processing Pipeline	da1e998e0f3a30de3cec9b77fceb04e5		https://www.encodeproject.org/files/ENCFF574DVZ/@@download/ENCFF574DVZ.bam				released	s3://encode-public/2016/11/11/70dd39da-a672-4e8e-ba18-b141ecbfc18f/ENCFF574DVZ.bam	mixed run types		
ENCFF578IKI	bam	bam		alignments	GRCh38	ENCSR000ALK	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF000CNN/	461699732	ENCODE Processing Pipeline	d1746a2abdd72b65dc283829adfc35da		https://www.encodeproject.org/files/ENCFF578IKI/@@download/ENCFF578IKI.bam				released	s3://encode-public/2016/08/09/fe027a02-6580-4f5f-a0cf-2d753429d165/ENCFF578IKI.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF603ERB	bam	bam		alignments	GRCh38	ENCSR405NQJ	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2016-05-03	ENCODE				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF705YPK/	1017131502	ENCODE Processing Pipeline	b56da14518ed6a21f6754dd34276366e		https://www.encodeproject.org/files/ENCFF603ERB/@@download/ENCFF603ERB.bam				released	s3://encode-public/2016/10/25/e23bc8a1-aab5-490f-afcb-4829ffdc8f11/ENCFF603ERB.bam	mild to moderate bottlenecking, low read length, mixed read lengths, mixed run types, moderate library complexity, low read depth		
ENCFF605XDM	bam	bam		alignments	GRCh38	ENCSR556QXD	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76					/files/ENCFF316RMX/, /files/ENCFF214TTF/, /files/ENCFF643CGH/, /files/ENCFF154TAH/, /files/ENCFF432BXW/, /files/ENCFF540QNU/, /files/ENCFF557HAR/, /files/ENCFF352SSW/, /files/ENCFF281JUB/, /files/ENCFF793ZSN/, /files/ENCFF790COZ/	1636910727	ENCODE Processing Pipeline	35785f6009ce946636fc1fef19ef3fe1		https://www.encodeproject.org/files/ENCFF605XDM/@@download/ENCFF605XDM.bam				released	s3://encode-public/2019/08/28/f73dba6a-192f-46c1-b566-8c4a6a8d033a/ENCFF605XDM.bam	mild to moderate bottlenecking, inconsistent platforms		
ENCFF610HGH	bam	bam		alignments	GRCh38	ENCSR269ULZ	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2017-01-05	ENCODE				1	1_1		76					/files/ENCFF224LPA/, /files/ENCFF132HTY/, /files/ENCFF829QFD/, /files/ENCFF998CYX/, /files/ENCFF643CGH/, /files/ENCFF283EZV/, /files/ENCFF690DRJ/	4385568712	ENCODE Processing Pipeline	bb4bb3efcff46ee10972354c2c223ac3		https://www.encodeproject.org/files/ENCFF610HGH/@@download/ENCFF610HGH.bam				released	s3://encode-public/2016/11/04/40f74c6e-5dc3-4472-aa92-d319cf7cd346/ENCFF610HGH.bam	mild to moderate bottlenecking, control low read depth, low read depth		
ENCFF619QXI	bam	bam		alignments	GRCh38	ENCSR407UEE	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76					/files/ENCFF643CGH/, /files/ENCFF848VRN/, /files/ENCFF924DGL/, /files/ENCFF230IRL/, /files/ENCFF167KGV/, /files/ENCFF992MKQ/, /files/ENCFF765OAK/, /files/ENCFF681OYD/, /files/ENCFF398AIY/	2058713476	ENCODE Processing Pipeline	f828438f9c6ccb1aefb5183bf48da149		https://www.encodeproject.org/files/ENCFF619QXI/@@download/ENCFF619QXI.bam				released	s3://encode-public/2019/08/28/cbf2c2ed-7d6b-4207-b643-d0e0ca4c37c3/ENCFF619QXI.bam	inconsistent platforms, low read depth		
ENCFF634ZFT	bam	bam		alignments	GRCh38	ENCSR105URN	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-03	ENCODE				1	1_1		76					/files/ENCFF247WRE/, /files/ENCFF226KAM/, /files/ENCFF643CGH/, /files/ENCFF044RKK/, /files/ENCFF931VOQ/	2364868773	ENCODE Processing Pipeline	5c2c8c6d150bbb6a6fcc15c4187c349f		https://www.encodeproject.org/files/ENCFF634ZFT/@@download/ENCFF634ZFT.bam				archived	s3://encode-public/2016/10/31/4050653f-973d-4f1b-b86c-43d74e1f5eb8/ENCFF634ZFT.bam	inconsistent platforms		
ENCFF650DYO	bam	bam		alignments	GRCh38	ENCSR654VRX	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2014-07-11	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF002AUY/	1508296181	ENCODE Processing Pipeline	91867b0fd8d6c92e778f3869f84a420e		https://www.encodeproject.org/files/ENCFF650DYO/@@download/ENCFF650DYO.bam				released	s3://encode-public/2016/10/19/a3f13288-4794-43eb-9605-cd53ce359322/ENCFF650DYO.bam	low read depth, mild to moderate bottlenecking, low read length, moderate library complexity	insufficient read depth	
ENCFF651PPM	bam	bam		alignments	GRCh38	ENCSR556QXD	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76					/files/ENCFF625TUB/, /files/ENCFF643CGH/, /files/ENCFF706QXQ/, /files/ENCFF554TAG/, /files/ENCFF236LSX/	2112429664	ENCODE Processing Pipeline	721e6ad05f6d876cdd9d845c2280bea2		https://www.encodeproject.org/files/ENCFF651PPM/@@download/ENCFF651PPM.bam				released	s3://encode-public/2019/06/12/d3b2e70c-6b62-44a1-be62-179ab9581dcc/ENCFF651PPM.bam	mild to moderate bottlenecking, inconsistent platforms		
ENCFF653OUL	bam	bam		alignments	GRCh38	ENCSR000ANR	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K9me3-human	DNA						2011-02-10	ENCODE				2	2_1		36					/files/ENCFF000BNG/, /files/ENCFF643CGH/	791476025	ENCODE Processing Pipeline	d5ef26da46bbba31cc1a9e544168e926		https://www.encodeproject.org/files/ENCFF653OUL/@@download/ENCFF653OUL.bam				released	s3://encode-public/2016/11/07/08a70c01-df0d-4a4b-8811-3c368998c080/ENCFF653OUL.bam	mild to moderate bottlenecking, low read length	control insufficient read depth, insufficient read depth	
ENCFF681LBD	bam	bam		alignments	GRCh38	ENCSR000ANI	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K4me1-human	DNA						2011-02-10	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF000BMA/	324589583	ENCODE Processing Pipeline	603780f70336596c073d4c118c00ac72		https://www.encodeproject.org/files/ENCFF681LBD/@@download/ENCFF681LBD.bam				released	s3://encode-public/2016/11/07/13b33265-4712-4fb9-aa33-49b75082c912/ENCFF681LBD.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF701UDN	bam	bam		alignments	GRCh38	ENCSR726HTS	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE				1	1_1, 1_2		76					/files/ENCFF547YCY/, /files/ENCFF643CGH/, /files/ENCFF007TBV/, /files/ENCFF234GKO/, /files/ENCFF451NBT/, /files/ENCFF574KIM/, /files/ENCFF954CEB/	2566633827	ENCODE Processing Pipeline	5572eddf860e5d806d05bb2579ee8957		https://www.encodeproject.org/files/ENCFF701UDN/@@download/ENCFF701UDN.bam				released	s3://encode-public/2019/08/30/dc34ef51-94ac-4a45-aea5-082e8a17e7b7/ENCFF701UDN.bam	mild to moderate bottlenecking, inconsistent platforms		
ENCFF721WXU	bam	bam		alignments	GRCh38	ENCSR994NPK	Histone ChIP-seq	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2016-11-12	ENCODE				2	2_1, 2_2		76					/files/ENCFF170DJA/, /files/ENCFF710OUJ/, /files/ENCFF643CGH/, /files/ENCFF994FCP/, /files/ENCFF290IRP/	3949780065	ENCODE Processing Pipeline	83e9d079c75290d99ac8eb5f80c4a29f		https://www.encodeproject.org/files/ENCFF721WXU/@@download/ENCFF721WXU.bam				released	s3://encode-public/2016/11/04/e71971b8-098e-4149-8405-57363d746246/ENCFF721WXU.bam	control low read depth		
ENCFF745OJI	bam	bam		alignments	GRCh38	ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76					/files/ENCFF699KZT/, /files/ENCFF175RJW/, /files/ENCFF493AKV/, /files/ENCFF643CGH/, /files/ENCFF761ANG/	3163053667	ENCODE Processing Pipeline	82d93233599fb0c3b5d8d81cb82a1913		https://www.encodeproject.org/files/ENCFF745OJI/@@download/ENCFF745OJI.bam				released	s3://encode-public/2019/06/12/1b980961-65d9-49c5-b618-c15eeb69540a/ENCFF745OJI.bam	inconsistent platforms		
ENCFF775QSF	bam	bam		alignments	GRCh38	ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				1	1_1		36					/files/ENCFF156FYC/, /files/ENCFF643CGH/	935928360	ENCODE Processing Pipeline	101bc173ed93722bb0a29c0b3433989a		https://www.encodeproject.org/files/ENCFF775QSF/@@download/ENCFF775QSF.bam				released	s3://encode-public/2016/10/29/b0e97911-ec15-40ab-a7b2-56978f4c1d6c/ENCFF775QSF.bam	mild to moderate bottlenecking, low read length		
ENCFF787MBP	bam	bam		alignments	GRCh38	ENCSR000ANR	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K9me3-human	DNA						2011-02-10	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF000BNB/	345246589	ENCODE Processing Pipeline	4c733529171ed25bc4acb7c38f6963ea		https://www.encodeproject.org/files/ENCFF787MBP/@@download/ENCFF787MBP.bam				released	s3://encode-public/2016/11/07/77d1a6c7-06c2-40a5-bd17-9aea585cd62b/ENCFF787MBP.bam	mild to moderate bottlenecking, low read length	control insufficient read depth, insufficient read depth	
ENCFF802FBW	bam	bam		alignments	GRCh38	ENCSR449AXO	Histone ChIP-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2016-06-14	ENCODE				1	1_1		76					/files/ENCFF785ZLV/, /files/ENCFF181EVF/, /files/ENCFF860HDF/, /files/ENCFF643CGH/	1882200693	ENCODE Processing Pipeline	f4b6361802c6c746b76fa3adce9e99cc		https://www.encodeproject.org/files/ENCFF802FBW/@@download/ENCFF802FBW.bam				released	s3://encode-public/2016/11/11/32e4e0ef-4bbb-409c-adfd-84c217ac01f3/ENCFF802FBW.bam	mild to moderate bottlenecking		
ENCFF803XTV	bam	bam		alignments	GRCh38	ENCSR405NQJ	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2016-05-03	ENCODE				1	1_1		36					/files/ENCFF481LMR/, /files/ENCFF643CGH/	1774392972	ENCODE Processing Pipeline	42eb7e58f576f32c71ae605f3a60d3ac		https://www.encodeproject.org/files/ENCFF803XTV/@@download/ENCFF803XTV.bam				released	s3://encode-public/2016/10/19/b6f43b8b-5188-495f-8570-85c79828374b/ENCFF803XTV.bam	mild to moderate bottlenecking, low read length, mixed read lengths, mixed run types, moderate library complexity, low read depth		
ENCFF813EVB	bam	bam		alignments	GRCh38	ENCSR197QDK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2016-11-03	ENCODE				1	1_1		76					/files/ENCFF686AJL/, /files/ENCFF643CGH/, /files/ENCFF333RSU/, /files/ENCFF026MFR/, /files/ENCFF761RNN/, /files/ENCFF473FYQ/, /files/ENCFF156PMC/	2795035526	ENCODE Processing Pipeline	75372b5fd22132b10c64bcd12c36a129		https://www.encodeproject.org/files/ENCFF813EVB/@@download/ENCFF813EVB.bam				archived	s3://encode-public/2016/10/31/daa89618-bf61-4096-a0cf-ebd82c57004d/ENCFF813EVB.bam	mild to moderate bottlenecking, inconsistent platforms, moderate library complexity		
ENCFF818MAU	bam	bam		alignments	GRCh38	ENCSR000ANA	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me1-human	DNA						2011-02-10	ENCODE				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF000AXJ/	351629996	ENCODE Processing Pipeline	874f57ceaab9fc4b28557aa11a412dc5		https://www.encodeproject.org/files/ENCFF818MAU/@@download/ENCFF818MAU.bam				released	s3://encode-public/2016/11/13/f0303662-f84a-4c62-a072-e4d7baadec82/ENCFF818MAU.bam	low read length, inconsistent platforms	insufficient read depth	
ENCFF821NHK	bam	bam		alignments	GRCh38	ENCSR091IRL	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76					/files/ENCFF221VTB/, /files/ENCFF643CGH/, /files/ENCFF819MLC/, /files/ENCFF243WVW/, /files/ENCFF835YDU/, /files/ENCFF062ULR/, /files/ENCFF970BNV/, /files/ENCFF874PRI/, /files/ENCFF419BDA/, /files/ENCFF515GPG/, /files/ENCFF486LNL/	2537395632	ENCODE Processing Pipeline	c748b95d735069c01cf557fdd1541e2a		https://www.encodeproject.org/files/ENCFF821NHK/@@download/ENCFF821NHK.bam				released	s3://encode-public/2019/08/28/50d91b6b-c87b-4625-9272-b68b5bedcaf9/ENCFF821NHK.bam	inconsistent platforms		
ENCFF826AZF	bam	bam		alignments	GRCh38	ENCSR449AXO	Histone ChIP-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2016-06-14	ENCODE				2	2_1							/files/ENCFF643CGH/, /files/ENCFF932YFI/	1727581771	ENCODE Processing Pipeline	589b6c8cf11d521d48a8ce1961fbfa72		https://www.encodeproject.org/files/ENCFF826AZF/@@download/ENCFF826AZF.bam				released	s3://encode-public/2016/06/14/ed22fd94-5111-4f87-942f-69bb5def2973/ENCFF826AZF.bam	mild to moderate bottlenecking		
ENCFF828BCB	bam	bam		alignments	GRCh38	ENCSR000ALK	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF000CNL/	277000329	ENCODE Processing Pipeline	408880091b9a1b6e3b069d307b1f1c48		https://www.encodeproject.org/files/ENCFF828BCB/@@download/ENCFF828BCB.bam				released	s3://encode-public/2016/08/09/87090503-c944-4cc5-b66c-9d89e6c5ee5d/ENCFF828BCB.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF875EDG	bam	bam		alignments	GRCh38	ENCSR105URN	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-03	ENCODE				2	2_1, 2_2		76					/files/ENCFF888CWD/, /files/ENCFF643CGH/, /files/ENCFF945IER/, /files/ENCFF974JUK/, /files/ENCFF396NDX/, /files/ENCFF654WAT/, /files/ENCFF288EFV/, /files/ENCFF879OIR/, /files/ENCFF780FWB/	3869126751	ENCODE Processing Pipeline	6b91eb2ea0f915dc0485e14ddea5a6be		https://www.encodeproject.org/files/ENCFF875EDG/@@download/ENCFF875EDG.bam				released	s3://encode-public/2019/08/30/f2ec41cf-8ef6-4a09-88ad-55bc2b5362ae/ENCFF875EDG.bam	inconsistent platforms		
ENCFF889UOM	bam	bam		alignments	GRCh38	ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76					/files/ENCFF387DGR/, /files/ENCFF895WMH/, /files/ENCFF643CGH/, /files/ENCFF499IZB/, /files/ENCFF208TXC/, /files/ENCFF099VSV/, /files/ENCFF922HLH/, /files/ENCFF511RNA/, /files/ENCFF083UXU/, /files/ENCFF618XXH/, /files/ENCFF993UTD/	3164704009	ENCODE Processing Pipeline	4c890ad51a9b63a7ac50918643232dff		https://www.encodeproject.org/files/ENCFF889UOM/@@download/ENCFF889UOM.bam				released	s3://encode-public/2019/08/28/4a3cce98-a252-4711-af72-b1a028c1213d/ENCFF889UOM.bam	inconsistent platforms		
ENCFF900CLO	bam	bam		alignments	GRCh38	ENCSR608VNA	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2014-07-11	ENCODE				2	2_1		36					/files/ENCFF002AUV/, /files/ENCFF643CGH/	1058018191	ENCODE Processing Pipeline	ef9610c236c9129f22665b5df60b1d89		https://www.encodeproject.org/files/ENCFF900CLO/@@download/ENCFF900CLO.bam				released	s3://encode-public/2016/10/19/875b8651-13b0-43af-8fdc-57989f4c53b2/ENCFF900CLO.bam	mild to moderate bottlenecking, low read length, moderate library complexity		
ENCFF923YTJ	bam	bam		alignments	GRCh38	ENCSR407UEE	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76					/files/ENCFF343GHL/, /files/ENCFF014LLP/, /files/ENCFF972YPF/, /files/ENCFF643CGH/, /files/ENCFF458GJE/	3709516701	ENCODE Processing Pipeline	c3af5ddcd601a36a924e8d9164ca3cb9		https://www.encodeproject.org/files/ENCFF923YTJ/@@download/ENCFF923YTJ.bam				released	s3://encode-public/2019/06/12/f4028b68-2940-497b-a9bd-b98c4e979d40/ENCFF923YTJ.bam	inconsistent platforms, low read depth		
ENCFF945CWL	bam	bam		alignments	GRCh38	ENCSR124VOE	Histone ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1	1_1		36					/files/ENCFF002AZH/, /files/ENCFF643CGH/	1074955445	ENCODE Processing Pipeline	fe3c94df28d40bf6018fa680fb94315d		https://www.encodeproject.org/files/ENCFF945CWL/@@download/ENCFF945CWL.bam				released	s3://encode-public/2016/10/19/399a0591-e9af-45f3-81c3-86258689d2b6/ENCFF945CWL.bam	mild to moderate bottlenecking, low read length, moderate library complexity		
