File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF910JUF	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR631BPS	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF562JXF/, /files/ENCFF946OUR/, /files/ENCFF629OPC/	2306545	ENCODE Processing Pipeline	a3bb050e98360084310083f58a83bcd5		https://www.encodeproject.org/files/ENCFF910JUF/@@download/ENCFF910JUF.bed.gz				released	s3://encode-public/2018/01/25/cf4fbaea-580e-480c-827e-a96c7a0348c3/ENCFF910JUF.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF682VNJ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR664KWY	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF264MXW/, /files/ENCFF025CTK/, /files/ENCFF771YIT/	1689880	ENCODE Processing Pipeline	c548c4d3845f21c1b8be83ab8ab2ba76		https://www.encodeproject.org/files/ENCFF682VNJ/@@download/ENCFF682VNJ.bed.gz				released	s3://encode-public/2017/02/28/0b72317e-8521-42dd-a6b2-9e86dc3c7f64/ENCFF682VNJ.bed.gz	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF062JZY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR774OKQ	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF940LWX/	3616374	ENCODE Processing Pipeline	b902be9de9b5a878ac945bff99c3d133		https://www.encodeproject.org/files/ENCFF062JZY/@@download/ENCFF062JZY.bed.gz				released	s3://encode-public/2017/03/23/02660226-acd6-4d1b-9460-461a0a69101b/ENCFF062JZY.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF918CGC	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR315LPR	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF404CBV/	688455	ENCODE Processing Pipeline	746e0d129a688e16bec265f9a3412980		https://www.encodeproject.org/files/ENCFF918CGC/@@download/ENCFF918CGC.bed.gz				released	s3://encode-public/2017/05/10/359f4759-69d5-4e87-a8dd-d8836dceeac0/ENCFF918CGC.bed.gz	low read length		
ENCFF614QJJ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR043SBG	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF995IBJ/	840526	ENCODE Processing Pipeline	8830567cfb3f623264c5ffcd9733f5b9		https://www.encodeproject.org/files/ENCFF614QJJ/@@download/ENCFF614QJJ.bed.gz				released	s3://encode-public/2017/04/07/ca329d03-2b52-4fdf-ae0a-63167c1a08c9/ENCFF614QJJ.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF310UPS	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR043SBG	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF002XRV/, /files/ENCFF624XRW/, /files/ENCFF995IBJ/	1270613	ENCODE Processing Pipeline	7516e7a347421e0fd2635a0553c26d03		https://www.encodeproject.org/files/ENCFF310UPS/@@download/ENCFF310UPS.bed.gz				released	s3://encode-public/2018/01/20/6aef3a46-037e-43f5-b395-a39b3a011a1b/ENCFF310UPS.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF154CZE	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR782OZZ	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF063GHI/	1445263	ENCODE Processing Pipeline	a1b4d9d6557325463fb4ab897fd92ce0		https://www.encodeproject.org/files/ENCFF154CZE/@@download/ENCFF154CZE.bed.gz				released	s3://encode-public/2017/03/23/85a33d11-f135-4572-b250-7ed9989e2ab9/ENCFF154CZE.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF422MTS	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR496DCY	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_2							/files/ENCFF751PLH/, /files/ENCFF858GBW/, /files/ENCFF628AZI/	2736669	ENCODE Processing Pipeline	f46116ac8d96674773d737d25c5af1ca		https://www.encodeproject.org/files/ENCFF422MTS/@@download/ENCFF422MTS.bed.gz				released	s3://encode-public/2017/12/07/5df02717-1542-4908-b12a-9df665f80888/ENCFF422MTS.bed.gz	control low read depth, moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF007RNL	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR777RWW	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF755GJT/	1997199	ENCODE Processing Pipeline	ca2ebc2dd303e77432d097f1e79e9562		https://www.encodeproject.org/files/ENCFF007RNL/@@download/ENCFF007RNL.bed.gz				released	s3://encode-public/2017/04/07/7d6f84c9-7f27-486d-bada-f09ca7d0c9e0/ENCFF007RNL.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, severe bottlenecking, poor library complexity, control insufficient read depth	
ENCFF708OJC	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR777RWW	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF319RKV/, /files/ENCFF755GJT/, /files/ENCFF498KMT/	2210061	ENCODE Processing Pipeline	9143ab42b46e3519ea451e8f0e9a70ec		https://www.encodeproject.org/files/ENCFF708OJC/@@download/ENCFF708OJC.bed.gz				released	s3://encode-public/2018/01/20/b66f9e5a-f883-442a-82d2-cd347d2c9ccb/ENCFF708OJC.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, severe bottlenecking, poor library complexity, control insufficient read depth	
ENCFF752OPF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR393HBQ	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF264KTW/	936270	ENCODE Processing Pipeline	799ed8448bce5f767ca85d9cee95ac5e		https://www.encodeproject.org/files/ENCFF752OPF/@@download/ENCFF752OPF.bed.gz				released	s3://encode-public/2017/05/06/2465b7f6-1c1e-41b3-b259-354f85585548/ENCFF752OPF.bed.gz	moderate library complexity, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF096HVY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR561YSH	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF470NXM/	2064283	ENCODE Processing Pipeline	4c1911da0c61e75d39a3ba21aaf0e49e		https://www.encodeproject.org/files/ENCFF096HVY/@@download/ENCFF096HVY.bed.gz				released	s3://encode-public/2017/05/10/942cea19-7953-4ded-93f0-1e5eadbc12c5/ENCFF096HVY.bed.gz	control low read depth, low read length, low read depth, mild to moderate bottlenecking		
ENCFF599VIR	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR446ZCY	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF385NQA/, /files/ENCFF868IKI/, /files/ENCFF569CVE/	1908834	ENCODE Processing Pipeline	240a2debad9ffa44547facb05233c677		https://www.encodeproject.org/files/ENCFF599VIR/@@download/ENCFF599VIR.bed.gz				released	s3://encode-public/2017/02/18/9f9130c2-7e6a-47d6-87d9-30f5b0ab56e2/ENCFF599VIR.bed.gz	mild to moderate bottlenecking, low read length, moderate library complexity		
ENCFF303WRT	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR417RFS	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF140ZVQ/	266836	ENCODE Processing Pipeline	7ddb2241ad9927d82309873306729590		https://www.encodeproject.org/files/ENCFF303WRT/@@download/ENCFF303WRT.bed.gz				released	s3://encode-public/2017/03/21/64d51fdc-7b48-4702-8c72-194486e2b45c/ENCFF303WRT.bed.gz	mild to moderate bottlenecking, inconsistent platforms	insufficient read depth, poor library complexity, control insufficient read depth	
ENCFF842DWY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR205NEW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF693DBR/	4819379	ENCODE Processing Pipeline	90ede4dd4def418729f5b2e2fb8a7826		https://www.encodeproject.org/files/ENCFF842DWY/@@download/ENCFF842DWY.bed.gz				released	s3://encode-public/2017/03/21/b797a996-84a6-4161-9cc5-7ecdba1651ca/ENCFF842DWY.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF232JVH	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR697GPO	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF266EEQ/	745162	ENCODE Processing Pipeline	07b6c6c9700edf8f3f4046e503b49aed		https://www.encodeproject.org/files/ENCFF232JVH/@@download/ENCFF232JVH.bed.gz				released	s3://encode-public/2017/03/27/1d82f44c-d891-4e25-a642-2c4809cfffc6/ENCFF232JVH.bed.gz	low read length		
ENCFF541LUL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR262VXI	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF790LDQ/, /files/ENCFF390STR/, /files/ENCFF676GJX/	3464189	ENCODE Processing Pipeline	282c9462d6000938fbc38f2f783297fb		https://www.encodeproject.org/files/ENCFF541LUL/@@download/ENCFF541LUL.bed.gz				released	s3://encode-public/2018/01/30/ebaeca27-66f3-497d-b413-b29117d954bc/ENCFF541LUL.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF188ZUZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR439EHQ	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF255GBW/, /files/ENCFF706FOT/, /files/ENCFF570KQY/	2565457	ENCODE Processing Pipeline	677a6a65361cea081c335c9721fc3666		https://www.encodeproject.org/files/ENCFF188ZUZ/@@download/ENCFF188ZUZ.bed.gz				released	s3://encode-public/2018/01/29/73e4d3bf-4398-470d-9059-6b3d5bf17f95/ENCFF188ZUZ.bed.gz	mild to moderate bottlenecking, low read length, low read depth	control insufficient read depth	
ENCFF051RNB	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR824UNY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF718AUQ/, /files/ENCFF479KRS/, /files/ENCFF286POS/	4639861	ENCODE Processing Pipeline	018116da441801197e66d2f67dad1809		https://www.encodeproject.org/files/ENCFF051RNB/@@download/ENCFF051RNB.bed.gz				released	s3://encode-public/2017/02/08/372a2391-cf1b-4f1f-a178-f72ed59f43dd/ENCFF051RNB.bed.gz	control low read depth, low read length, inconsistent platforms, low read depth	insufficient read depth, control insufficient read depth	
ENCFF294HWV	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR078BHK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF992ZXX/	3139494	ENCODE Processing Pipeline	542d339c45faa5220558cc99848be091		https://www.encodeproject.org/files/ENCFF294HWV/@@download/ENCFF294HWV.bed.gz				released	s3://encode-public/2017/05/15/1131e0e9-4a4e-4261-b445-e4b59c572e54/ENCFF294HWV.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF206EGT	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR078BHK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF171TVC/, /files/ENCFF356LFX/, /files/ENCFF259KHT/	3359551	ENCODE Processing Pipeline	cc06864d9f2ad20e28507262bbb004b8		https://www.encodeproject.org/files/ENCFF206EGT/@@download/ENCFF206EGT.bed.gz				released	s3://encode-public/2020/08/14/df07054c-f43f-430a-878d-4365ec96d5cb/ENCFF206EGT.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF820IRX	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR231FDF	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF888MJP/, /files/ENCFF613CZJ/, /files/ENCFF553XGJ/	862709	ENCODE Processing Pipeline	3aec5d32e49f756e454b0940380068b8		https://www.encodeproject.org/files/ENCFF820IRX/@@download/ENCFF820IRX.bed.gz				released	s3://encode-public/2018/01/25/2e1f35e3-a25c-4ea4-970f-009521bdd884/ENCFF820IRX.bed.gz	low read length, low read depth		
ENCFF464IGY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR527BFF	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF220YTE/	26065	ENCODE Processing Pipeline	18c9ed5966d898e73b14f59722647b2a		https://www.encodeproject.org/files/ENCFF464IGY/@@download/ENCFF464IGY.bed.gz				released	s3://encode-public/2017/05/24/6c41746a-1cb9-4b3c-8085-20e766fa31cc/ENCFF464IGY.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF957ZGX	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR447GWQ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF578ATJ/	1907690	ENCODE Processing Pipeline	13a4df8426ee685f9573a14a9ea90b16		https://www.encodeproject.org/files/ENCFF957ZGX/@@download/ENCFF957ZGX.bed.gz				released	s3://encode-public/2017/03/21/a2c8bb5d-cac5-47a0-aa2d-b83296050d3a/ENCFF957ZGX.bed.gz	low read length, low read depth	control insufficient read depth	
ENCFF284KSO	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR984UHU	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF359WIX/	2104626	ENCODE Processing Pipeline	8303731295536381f628a68e848dc22f		https://www.encodeproject.org/files/ENCFF284KSO/@@download/ENCFF284KSO.bed.gz				released	s3://encode-public/2017/05/06/656bb6f6-9490-4c1c-9d31-a06652325521/ENCFF284KSO.bed.gz	moderate library complexity, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF022VRW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR746CUY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF860ZPR/, /files/ENCFF635HZE/, /files/ENCFF302NZG/	2390632	ENCODE Processing Pipeline	8dd4e3a533363414da8ed8fa74931f4a		https://www.encodeproject.org/files/ENCFF022VRW/@@download/ENCFF022VRW.bed.gz				released	s3://encode-public/2017/02/08/842c5f5b-b117-4dbf-bc3c-3723dd0c96c1/ENCFF022VRW.bed.gz	control low read depth, low read length, low read depth	control insufficient read depth	
ENCFF273OXZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR405AXO	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF709IXF/, /files/ENCFF968LVF/, /files/ENCFF842NSU/	350673	ENCODE Processing Pipeline	8b44a7c12962d5ba2c82428f0c734182		https://www.encodeproject.org/files/ENCFF273OXZ/@@download/ENCFF273OXZ.bed.gz				released	s3://encode-public/2017/04/15/9996f0e9-9bc3-47dc-818f-cb046e6efab0/ENCFF273OXZ.bed.gz	control low read depth, low read length, inconsistent platforms, mild to moderate bottlenecking	insufficient read depth, poor library complexity	
ENCFF332VLM	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR751JOQ	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF473WIA/	1401820	ENCODE Processing Pipeline	8fec400583bc198300a466958a35ed15		https://www.encodeproject.org/files/ENCFF332VLM/@@download/ENCFF332VLM.bed.gz				released	s3://encode-public/2017/03/21/5cdbebd8-cb1d-4b9e-9daf-c85840df0caa/ENCFF332VLM.bed.gz	mild to moderate bottlenecking	insufficient read depth, severe bottlenecking, poor library complexity	
ENCFF417EMO	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR737NLJ	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF605NQJ/	827071	ENCODE Processing Pipeline	e503175f2c85e1aa83629e089378c07d		https://www.encodeproject.org/files/ENCFF417EMO/@@download/ENCFF417EMO.bed.gz				released	s3://encode-public/2017/03/23/86040d1c-1fdd-4e21-b3fa-1cce5eae759f/ENCFF417EMO.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF277ETB	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR200WDD	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF699TTG/	271935	ENCODE Processing Pipeline	95b1f9d22eea97b4a2fdfe021ede2bcd		https://www.encodeproject.org/files/ENCFF277ETB/@@download/ENCFF277ETB.bed.gz				released	s3://encode-public/2017/03/27/ad0a70fb-99e6-46fb-81b6-6c5f7475b6de/ENCFF277ETB.bed.gz	moderate library complexity, low read depth, mild to moderate bottlenecking	control insufficient read depth	
ENCFF940CGE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR690GLT	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 3	1_2, 3_2							/files/ENCFF373ZAQ/, /files/ENCFF581CGI/, /files/ENCFF652PFO/	769961	ENCODE Processing Pipeline	487e31c9380e7e43a20a69109e8ba79b		https://www.encodeproject.org/files/ENCFF940CGE/@@download/ENCFF940CGE.bed.gz				released	s3://encode-public/2018/01/31/b0db9cbc-4f3c-426e-bc7d-f1fa1f18d893/ENCFF940CGE.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, severe bottlenecking, poor library complexity, control insufficient read depth	
ENCFF563IRG	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR792IJA	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF575ZZX/	539319	ENCODE Processing Pipeline	d195e00ac09011a13552841ed18fa238		https://www.encodeproject.org/files/ENCFF563IRG/@@download/ENCFF563IRG.bed.gz				released	s3://encode-public/2017/04/05/291ed6bb-1a38-46a8-ac8d-9ee8f52bb7ae/ENCFF563IRG.bed.gz	moderate library complexity, low read length, inconsistent platforms, mild to moderate bottlenecking	insufficient read depth	
ENCFF043NHW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR037RJI	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_5							/files/ENCFF254JMQ/, /files/ENCFF057TMF/, /files/ENCFF952TTD/	2689422	ENCODE Processing Pipeline	56f8e8c2c76fd2bb95e97fa8bbe185da		https://www.encodeproject.org/files/ENCFF043NHW/@@download/ENCFF043NHW.bed.gz				released	s3://encode-public/2017/02/08/59d76aab-8b57-4b9a-bd1e-b41cea736030/ENCFF043NHW.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF639JST	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR257BCD	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF246BTE/	1485826	ENCODE Processing Pipeline	fdf2957fe452254947a2c25aec9731b7		https://www.encodeproject.org/files/ENCFF639JST/@@download/ENCFF639JST.bed.gz				released	s3://encode-public/2017/03/23/882d4b9e-a9ad-4071-b4d1-1c82d9bfa073/ENCFF639JST.bed.gz	low read length	insufficient read depth	
ENCFF565COF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR103GGR	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF908HWE/	457917	ENCODE Processing Pipeline	99c75c8fe8995c604fc4a5ac44ec4bd2		https://www.encodeproject.org/files/ENCFF565COF/@@download/ENCFF565COF.bed.gz				released	s3://encode-public/2017/03/23/9a7c779b-5be8-4085-8a8b-043dd12d1abb/ENCFF565COF.bed.gz	control low read depth, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF190SHZ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR681OSD	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF291TSL/	1131011	ENCODE Processing Pipeline	357de84e00ed7776f52bb74ff8b4c93a		https://www.encodeproject.org/files/ENCFF190SHZ/@@download/ENCFF190SHZ.bed.gz				released	s3://encode-public/2017/11/28/e5732f83-e9dc-4420-bb95-adfe444004c8/ENCFF190SHZ.bed.gz	control low read depth	insufficient read depth	
ENCFF128PPS	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR340OPI	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF065HLC/	783645	ENCODE Processing Pipeline	4e7f1b46439d2ed2416812de757a9427		https://www.encodeproject.org/files/ENCFF128PPS/@@download/ENCFF128PPS.bed.gz				released	s3://encode-public/2017/04/15/1a41ac03-4adb-442a-8e24-c5498197b5f2/ENCFF128PPS.bed.gz	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF561QDH	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR700NGJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF904WML/	437880	ENCODE Processing Pipeline	ebcf423f0b46520342e02aea5f3b8ceb		https://www.encodeproject.org/files/ENCFF561QDH/@@download/ENCFF561QDH.bed.gz				released	s3://encode-public/2017/03/21/88c6e27e-d5f4-4db0-b175-31c2834ed506/ENCFF561QDH.bed.gz	moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF824QTN	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR065HOR	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF637PKQ/, /files/ENCFF376ACW/, /files/ENCFF454ONP/	5082061	ENCODE Processing Pipeline	328e4d8764d7792ebe45b76e2742e179		https://www.encodeproject.org/files/ENCFF824QTN/@@download/ENCFF824QTN.bed.gz				released	s3://encode-public/2017/02/08/9466fa86-fc43-4d0d-a1f8-1e9fa159a665/ENCFF824QTN.bed.gz	control low read depth, low read length, low read depth	insufficient read depth, control insufficient read depth	
ENCFF878SVN	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR743DDX	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF888CZC/	2141016	ENCODE Processing Pipeline	6160937174c25761149ad03ec74dc09e		https://www.encodeproject.org/files/ENCFF878SVN/@@download/ENCFF878SVN.bed.gz				released	s3://encode-public/2017/03/21/1a6c49d7-fd78-472d-8fbd-899aa7da92bd/ENCFF878SVN.bed.gz	mild to moderate bottlenecking, low read length		
