File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF716ABE	bam	bam		alignments	GRCh38	ENCSR861QKF	polyA plus RNA-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA						2013-07-31	Roadmap			120-200	1	1_1							/files/ENCFF556DET/, /files/ENCFF442UGX/, /files/ENCFF742NER/	40240410012	ENCODE Processing Pipeline	eea722bd27fcd1eb7d971a8790e500d0		https://www.encodeproject.org/files/ENCFF716ABE/@@download/ENCFF716ABE.bam	V24			released	s3://encode-public/2017/05/11/91351ed0-79f9-424c-8c83-1ad4584f943a/ENCFF716ABE.bam			
ENCFF056CIU	bam	bam		alignments	GRCh38	ENCSR980UEY	polyA plus RNA-seq	UBERON:0000945	stomach	tissue	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			200-250	1	1_1							/files/ENCFF786WID/, /files/ENCFF760BWA/, /files/ENCFF474HMN/, /files/ENCFF383RUS/, /files/ENCFF495JXD/, /files/ENCFF516NPS/, /files/ENCFF360IJQ/, /files/ENCFF341KIX/, /files/ENCFF186TOA/, /files/ENCFF012KVL/, /files/ENCFF862FYG/, /files/ENCFF352EGM/, /files/ENCFF847GQE/, /files/ENCFF148JSX/, /files/ENCFF049PEY/, /files/ENCFF986INN/, /files/ENCFF912UWT/, /files/ENCFF508PYF/, /files/ENCFF929NUY/, /files/ENCFF585BVC/, /files/ENCFF806AEI/, /files/ENCFF665NHR/, /files/ENCFF769QZR/, /files/ENCFF942WFQ/, /files/ENCFF742NER/	67573628866	ENCODE Processing Pipeline	626291c081b7c91c067f890d40a519e5		https://www.encodeproject.org/files/ENCFF056CIU/@@download/ENCFF056CIU.bam	V24			released	s3://encode-public/2017/11/17/352e7dcc-d212-439d-8343-f1099168b064/ENCFF056CIU.bam			
ENCFF491UPQ	bam	bam		alignments	GRCh38	ENCSR741QEH	polyA plus RNA-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			200-250	1	1_2							/files/ENCFF404QGX/, /files/ENCFF880OVX/, /files/ENCFF527HAC/, /files/ENCFF404ZVY/, /files/ENCFF479AVU/, /files/ENCFF302TLI/, /files/ENCFF721WLN/, /files/ENCFF541FBH/, /files/ENCFF141QZP/, /files/ENCFF802GPF/, /files/ENCFF742NER/	27332987373	ENCODE Processing Pipeline	18b25628a809bb7986e22926ef7b6667		https://www.encodeproject.org/files/ENCFF491UPQ/@@download/ENCFF491UPQ.bam	V24			released	s3://encode-public/2017/11/17/5e25f86e-6b0c-4c0a-a001-f1a1932c491f/ENCFF491UPQ.bam			
ENCFF686CNC	bam	bam		alignments	GRCh38	ENCSR593AMV	polyA plus RNA-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			50-300	1	1_1							/files/ENCFF958ZMB/, /files/ENCFF194PWT/, /files/ENCFF367QOQ/, /files/ENCFF828ZHU/, /files/ENCFF742NER/	27575793440	ENCODE Processing Pipeline	fd89bb41d6ab6816fad6706e85cda256		https://www.encodeproject.org/files/ENCFF686CNC/@@download/ENCFF686CNC.bam	V24			released	s3://encode-public/2018/01/17/be16058a-766e-4633-abe0-81fce4d33b87/ENCFF686CNC.bam			
ENCFF154POQ	bam	bam		alignments	GRCh38	ENCSR593AMV	polyA plus RNA-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			50-300	1	1_2							/files/ENCFF785YMC/, /files/ENCFF438CQL/, /files/ENCFF242SPV/, /files/ENCFF200TLY/, /files/ENCFF742NER/	20685388785	ENCODE Processing Pipeline	36a806da8d3907f12dda705f371d80d7		https://www.encodeproject.org/files/ENCFF154POQ/@@download/ENCFF154POQ.bam	V24			released	s3://encode-public/2018/01/17/c2e7418f-a674-4974-ab7b-39a4d4eea765/ENCFF154POQ.bam			
ENCFF738TTD	bam	bam		alignments	GRCh38	ENCSR843HXR	polyA plus RNA-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			200-250	1	1_1							/files/ENCFF322XNQ/, /files/ENCFF414VRV/, /files/ENCFF571FAL/, /files/ENCFF068TDW/, /files/ENCFF517XEQ/, /files/ENCFF335UPN/, /files/ENCFF361GZF/, /files/ENCFF604JEN/, /files/ENCFF096YUH/, /files/ENCFF927RJV/, /files/ENCFF186JWV/, /files/ENCFF830BRN/, /files/ENCFF742NER/	76239504754	ENCODE Processing Pipeline	84b68c1e60868a09bb3980a077548e28		https://www.encodeproject.org/files/ENCFF738TTD/@@download/ENCFF738TTD.bam	V24			released	s3://encode-public/2017/11/18/62ac13b1-1837-4b66-a0dd-50387aec2afb/ENCFF738TTD.bam			
ENCFF597BAH	bam	bam		alignments	GRCh38	ENCSR545MEZ	polyA plus RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA						2013-07-31	Roadmap			120-200	1	1_1							/files/ENCFF141XOX/, /files/ENCFF861MLB/, /files/ENCFF742NER/	17188256099	ENCODE Processing Pipeline	cf59c39635c7c4befb07205a9071c7f3		https://www.encodeproject.org/files/ENCFF597BAH/@@download/ENCFF597BAH.bam	V24			released	s3://encode-public/2017/05/11/7f55520f-4075-41b3-9f3e-eff845883a43/ENCFF597BAH.bam			
ENCFF918SPI	bam	bam		alignments	GRCh38	ENCSR910QOX	polyA plus RNA-seq	UBERON:0002106	spleen	tissue	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			200-250	1	1_2							/files/ENCFF058BZY/, /files/ENCFF688IWN/, /files/ENCFF478VSR/, /files/ENCFF453UKG/, /files/ENCFF438TKA/, /files/ENCFF952EME/, /files/ENCFF043VSW/, /files/ENCFF064DSU/, /files/ENCFF742NER/	32798956028	ENCODE Processing Pipeline	a18ec5e10a36ab87061cb157653f395f		https://www.encodeproject.org/files/ENCFF918SPI/@@download/ENCFF918SPI.bam	V24			released	s3://encode-public/2017/11/17/542c7f45-7fd2-4fe0-8c59-2b800d1c2b88/ENCFF918SPI.bam			
ENCFF091OZL	bam	bam		alignments	GRCh38	ENCSR433GXV	polyA plus RNA-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			50-300	1	1_3							/files/ENCFF869NQS/, /files/ENCFF142YOL/, /files/ENCFF400FUS/, /files/ENCFF264ODL/, /files/ENCFF555SKP/, /files/ENCFF938RIK/, /files/ENCFF742NER/	41901112794	ENCODE Processing Pipeline	9a4091b9c5b2a37c7bdd49c2aa4a532d		https://www.encodeproject.org/files/ENCFF091OZL/@@download/ENCFF091OZL.bam	V24			released	s3://encode-public/2018/01/18/b7ac29ea-03d5-4145-9135-1e0609137ba3/ENCFF091OZL.bam			
ENCFF208TSZ	bam	bam		alignments	GRCh38	ENCSR463JBR	polyA plus RNA-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA						2013-07-31	Roadmap			120-200	1	1_1							/files/ENCFF570NFU/, /files/ENCFF249TVM/, /files/ENCFF742NER/	34182961325	ENCODE Processing Pipeline	9dde5683bc8f6129d47e5860ac2915f6		https://www.encodeproject.org/files/ENCFF208TSZ/@@download/ENCFF208TSZ.bam	V24			released	s3://encode-public/2017/05/11/6c70caca-2ed4-48af-b8d7-0dfebca49401/ENCFF208TSZ.bam			
ENCFF085TWC	bam	bam		alignments	GRCh38	ENCSR571BML	polyA plus RNA-seq	UBERON:0001264	pancreas	tissue	Homo sapiens											polyadenylated mRNA					strand-specific	2013-07-31	Roadmap			200-250	1	1_1							/files/ENCFF637WNS/, /files/ENCFF961JNJ/, /files/ENCFF876YXC/, /files/ENCFF457HQN/, /files/ENCFF332PPW/, /files/ENCFF887NXM/, /files/ENCFF504KQP/, /files/ENCFF485TUS/, /files/ENCFF733MAN/, /files/ENCFF626CWO/, /files/ENCFF741QNQ/, /files/ENCFF424URN/, /files/ENCFF663XFB/, /files/ENCFF222UWW/, /files/ENCFF553VJC/, /files/ENCFF640IQB/, /files/ENCFF950HCO/, /files/ENCFF597DRD/, /files/ENCFF021JPT/, /files/ENCFF143TWQ/, /files/ENCFF995ZHM/, /files/ENCFF260PST/, /files/ENCFF240UXB/, /files/ENCFF876RNB/, /files/ENCFF742NER/	117784476185	ENCODE Processing Pipeline	85dae4616b7b506323ff15e315dc3f8e		https://www.encodeproject.org/files/ENCFF085TWC/@@download/ENCFF085TWC.bam	V24			released	s3://encode-public/2017/11/17/59688964-def6-41c6-935c-9a7f647c5cd2/ENCFF085TWC.bam			
