File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF459UTL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF120OME/, /files/ENCFF519PMA/, /files/ENCFF318GQT/	1035561	ENCODE Processing Pipeline	ab0dcf04eafba60914c8fe7ea78c6adc		https://www.encodeproject.org/files/ENCFF459UTL/@@download/ENCFF459UTL.bed.gz				released	s3://encode-public/2017/03/01/ae42d3d8-1d45-49f3-8306-b0243c06c2eb/ENCFF459UTL.bed.gz	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length, moderate library complexity		
ENCFF304FHZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR800IIW	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF452NFM/, /files/ENCFF727HZR/, /files/ENCFF697CZY/	1771615	ENCODE Processing Pipeline	391380f4f2153490b1051e77068daf4c		https://www.encodeproject.org/files/ENCFF304FHZ/@@download/ENCFF304FHZ.bed.gz				released	s3://encode-public/2017/07/11/e2e7bcc1-64d3-4b2f-bdd0-93b21c615395/ENCFF304FHZ.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, low read length	insufficient read depth, control insufficient read depth	
ENCFF682VNJ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR664KWY	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF264MXW/, /files/ENCFF025CTK/, /files/ENCFF771YIT/	1689880	ENCODE Processing Pipeline	c548c4d3845f21c1b8be83ab8ab2ba76		https://www.encodeproject.org/files/ENCFF682VNJ/@@download/ENCFF682VNJ.bed.gz				released	s3://encode-public/2017/02/28/0b72317e-8521-42dd-a6b2-9e86dc3c7f64/ENCFF682VNJ.bed.gz	inconsistent platforms, low read length	insufficient read depth, control insufficient read depth	
ENCFF997UPL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR931WLE	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_2							/files/ENCFF080DIK/, /files/ENCFF519UBF/, /files/ENCFF812JNL/	1427274	ENCODE Processing Pipeline	c6dbe650bcda9f875ffcac0ac69cb8ad		https://www.encodeproject.org/files/ENCFF997UPL/@@download/ENCFF997UPL.bed.gz				released	s3://encode-public/2018/01/29/ecd43483-9d26-47fb-97a0-5b3b7d08ded9/ENCFF997UPL.bed.gz	mild to moderate bottlenecking, low read depth, control low read depth, low read length, moderate library complexity		
ENCFF435HDB	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_2							/files/ENCFF922HBF/, /files/ENCFF587KQG/, /files/ENCFF507RHM/	1442360	ENCODE Processing Pipeline	4ebe18af9740e5c3bbae9e4a7f9c7bbd		https://www.encodeproject.org/files/ENCFF435HDB/@@download/ENCFF435HDB.bed.gz				released	s3://encode-public/2017/02/08/6bce2430-5162-4a28-bd44-4d93629efcbd/ENCFF435HDB.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, low read length		
ENCFF446HIG	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR823BHO	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF933RZF/, /files/ENCFF819LKQ/, /files/ENCFF012JRA/	2752472	ENCODE Processing Pipeline	b37b38689d7ffc53b31a4b207a39a18a		https://www.encodeproject.org/files/ENCFF446HIG/@@download/ENCFF446HIG.bed.gz				released	s3://encode-public/2017/02/18/553b3c7e-b631-4b16-b09a-5ddad56227f6/ENCFF446HIG.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	control insufficient read depth	
ENCFF134GKG	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR038OIN	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF869JPN/, /files/ENCFF638AKM/, /files/ENCFF182PPS/	3606569	ENCODE Processing Pipeline	d1d3a39b2d499b6ec11b77b6ce7419c7		https://www.encodeproject.org/files/ENCFF134GKG/@@download/ENCFF134GKG.bed.gz				released	s3://encode-public/2017/02/22/eeffa004-73ca-41de-abce-195f851536e0/ENCFF134GKG.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF430GVA	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR694CDP	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF636QBW/, /files/ENCFF931OIJ/, /files/ENCFF985AEM/	1603105	ENCODE Processing Pipeline	d2b5c5ec864c17c4e3be782841faea31		https://www.encodeproject.org/files/ENCFF430GVA/@@download/ENCFF430GVA.bed.gz				released	s3://encode-public/2018/01/25/450fb681-8164-4814-a942-4f915b4edd2f/ENCFF430GVA.bed.gz	low read length	insufficient read depth	
ENCFF820IRX	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR231FDF	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF888MJP/, /files/ENCFF613CZJ/, /files/ENCFF553XGJ/	862709	ENCODE Processing Pipeline	3aec5d32e49f756e454b0940380068b8		https://www.encodeproject.org/files/ENCFF820IRX/@@download/ENCFF820IRX.bed.gz				released	s3://encode-public/2018/01/25/2e1f35e3-a25c-4ea4-970f-009521bdd884/ENCFF820IRX.bed.gz	low read depth, low read length		
ENCFF708SUO	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR887ZPC	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2, 3	2_2, 3_2							/files/ENCFF681USD/, /files/ENCFF774OCK/, /files/ENCFF487OQC/	1273518	ENCODE Processing Pipeline	dfee6f4d2de4143f860fb285be0cb1c2		https://www.encodeproject.org/files/ENCFF708SUO/@@download/ENCFF708SUO.bed.gz				released	s3://encode-public/2018/01/30/692c6dea-59bb-476e-987d-df16388518ca/ENCFF708SUO.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, control insufficient read depth	
ENCFF043NHW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR037RJI	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_5							/files/ENCFF254JMQ/, /files/ENCFF057TMF/, /files/ENCFF952TTD/	2689422	ENCODE Processing Pipeline	56f8e8c2c76fd2bb95e97fa8bbe185da		https://www.encodeproject.org/files/ENCFF043NHW/@@download/ENCFF043NHW.bed.gz				released	s3://encode-public/2017/02/08/59d76aab-8b57-4b9a-bd1e-b41cea736030/ENCFF043NHW.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, control insufficient read depth	
ENCFF022VRW	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR746CUY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF860ZPR/, /files/ENCFF635HZE/, /files/ENCFF302NZG/	2390632	ENCODE Processing Pipeline	8dd4e3a533363414da8ed8fa74931f4a		https://www.encodeproject.org/files/ENCFF022VRW/@@download/ENCFF022VRW.bed.gz				released	s3://encode-public/2017/02/08/842c5f5b-b117-4dbf-bc3c-3723dd0c96c1/ENCFF022VRW.bed.gz	low read depth, control low read depth, low read length	control insufficient read depth	
ENCFF115LHE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR555QHZ	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2, 3	2_1, 3_1							/files/ENCFF392MWU/, /files/ENCFF592UUQ/, /files/ENCFF533KXN/	4192743	ENCODE Processing Pipeline	49782009592754afdcec4660d7d26e7f		https://www.encodeproject.org/files/ENCFF115LHE/@@download/ENCFF115LHE.bed.gz				released	s3://encode-public/2018/01/30/97cdd63d-83ea-4963-a76a-3673bcfc52aa/ENCFF115LHE.bed.gz	low read length	insufficient read depth	
ENCFF708OJC	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR777RWW	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF319RKV/, /files/ENCFF755GJT/, /files/ENCFF498KMT/	2210061	ENCODE Processing Pipeline	9143ab42b46e3519ea451e8f0e9a70ec		https://www.encodeproject.org/files/ENCFF708OJC/@@download/ENCFF708OJC.bed.gz				released	s3://encode-public/2018/01/20/b66f9e5a-f883-442a-82d2-cd347d2c9ccb/ENCFF708OJC.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, severe bottlenecking, control insufficient read depth, poor library complexity	
ENCFF491GSQ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR550XZG	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF976IMV/, /files/ENCFF452FCG/, /files/ENCFF880LNL/	2319757	ENCODE Processing Pipeline	19bf96b29441853d07d45f80e28459c7		https://www.encodeproject.org/files/ENCFF491GSQ/@@download/ENCFF491GSQ.bed.gz				released	s3://encode-public/2017/07/11/dd3e6634-8503-4710-b027-6f1555b4e520/ENCFF491GSQ.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, control insufficient read depth	
ENCFF771IYF	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR144RXL	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF944JJW/, /files/ENCFF756NLD/, /files/ENCFF769EUM/	823470	ENCODE Processing Pipeline	91be3fd379eac1fd44b2053d181a8672		https://www.encodeproject.org/files/ENCFF771IYF/@@download/ENCFF771IYF.bed.gz				released	s3://encode-public/2017/02/28/497fdbda-f5ad-4dbb-b060-0f30d1676a58/ENCFF771IYF.bed.gz	inconsistent platforms, low read length	insufficient read depth, control insufficient read depth	
ENCFF504BOD	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR692CTK	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF910YJU/, /files/ENCFF495GNE/, /files/ENCFF899QKZ/	242050	ENCODE Processing Pipeline	8d6c67f568e419b18e4a948007ed25d2		https://www.encodeproject.org/files/ENCFF504BOD/@@download/ENCFF504BOD.bed.gz				released	s3://encode-public/2017/02/10/f81ccb39-226f-4984-acd9-160329cb16f9/ENCFF504BOD.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF310UPS	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR043SBG	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF002XRV/, /files/ENCFF624XRW/, /files/ENCFF995IBJ/	1270613	ENCODE Processing Pipeline	7516e7a347421e0fd2635a0553c26d03		https://www.encodeproject.org/files/ENCFF310UPS/@@download/ENCFF310UPS.bed.gz				released	s3://encode-public/2018/01/20/6aef3a46-037e-43f5-b395-a39b3a011a1b/ENCFF310UPS.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, control insufficient read depth	
ENCFF051RNB	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR824UNY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF718AUQ/, /files/ENCFF479KRS/, /files/ENCFF286POS/	4639861	ENCODE Processing Pipeline	018116da441801197e66d2f67dad1809		https://www.encodeproject.org/files/ENCFF051RNB/@@download/ENCFF051RNB.bed.gz				released	s3://encode-public/2017/02/08/372a2391-cf1b-4f1f-a178-f72ed59f43dd/ENCFF051RNB.bed.gz	inconsistent platforms, control low read depth, low read length, low read depth	insufficient read depth, control insufficient read depth	
ENCFF273OXZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR405AXO	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF709IXF/, /files/ENCFF968LVF/, /files/ENCFF842NSU/	350673	ENCODE Processing Pipeline	8b44a7c12962d5ba2c82428f0c734182		https://www.encodeproject.org/files/ENCFF273OXZ/@@download/ENCFF273OXZ.bed.gz				released	s3://encode-public/2017/04/15/9996f0e9-9bc3-47dc-818f-cb046e6efab0/ENCFF273OXZ.bed.gz	inconsistent platforms, mild to moderate bottlenecking, control low read depth, low read length	poor library complexity, insufficient read depth	
ENCFF188ZUZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR439EHQ	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF255GBW/, /files/ENCFF706FOT/, /files/ENCFF570KQY/	2565457	ENCODE Processing Pipeline	677a6a65361cea081c335c9721fc3666		https://www.encodeproject.org/files/ENCFF188ZUZ/@@download/ENCFF188ZUZ.bed.gz				released	s3://encode-public/2018/01/29/73e4d3bf-4398-470d-9059-6b3d5bf17f95/ENCFF188ZUZ.bed.gz	low read depth, mild to moderate bottlenecking, low read length	control insufficient read depth	
ENCFF482VRI	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR235CEI	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 3	1_2, 3_2							/files/ENCFF955HVE/, /files/ENCFF030YRI/, /files/ENCFF264RQH/	519880	ENCODE Processing Pipeline	e489c57caae9e2a44c801842d4ce82a7		https://www.encodeproject.org/files/ENCFF482VRI/@@download/ENCFF482VRI.bed.gz				released	s3://encode-public/2018/01/31/1577699e-1ffc-49f9-bc90-fd5b07412e7f/ENCFF482VRI.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, control insufficient read depth	
ENCFF044KMT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR694LBI	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF456FWJ/, /files/ENCFF671YDZ/, /files/ENCFF292HXD/	864190	ENCODE Processing Pipeline	afd9c121c54a3ff6fa6218bbce0b41bb		https://www.encodeproject.org/files/ENCFF044KMT/@@download/ENCFF044KMT.bed.gz				released	s3://encode-public/2017/02/15/9e09dc0d-f570-4fe4-8624-655c344befec/ENCFF044KMT.bed.gz	inconsistent platforms, mild to moderate bottlenecking, low read length, mixed read lengths	insufficient read depth, control insufficient read depth	
ENCFF833WFV	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR960CWQ	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF101IJH/, /files/ENCFF813ELZ/, /files/ENCFF808EYQ/	449389	ENCODE Processing Pipeline	2ea9e072256d1f1bfb3b56d11bea6be5		https://www.encodeproject.org/files/ENCFF833WFV/@@download/ENCFF833WFV.bed.gz				released	s3://encode-public/2017/02/21/5d4404b1-3082-4b92-a2cb-271ed0bd16de/ENCFF833WFV.bed.gz	mild to moderate bottlenecking, inconsistent platforms, moderate library complexity, low read length	insufficient read depth	
ENCFF480IBO	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR956CTX	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF762QDS/, /files/ENCFF907ZOS/, /files/ENCFF706QMY/	1945902	ENCODE Processing Pipeline	d462dab84bd82cfd7ea948d3051254e0		https://www.encodeproject.org/files/ENCFF480IBO/@@download/ENCFF480IBO.bed.gz				released	s3://encode-public/2017/04/11/86a87c25-adcc-4e65-a630-20982340d2c6/ENCFF480IBO.bed.gz	inconsistent platforms, mild to moderate bottlenecking, low read length		
ENCFF541LUL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR262VXI	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF790LDQ/, /files/ENCFF390STR/, /files/ENCFF676GJX/	3464189	ENCODE Processing Pipeline	282c9462d6000938fbc38f2f783297fb		https://www.encodeproject.org/files/ENCFF541LUL/@@download/ENCFF541LUL.bed.gz				released	s3://encode-public/2018/01/30/ebaeca27-66f3-497d-b413-b29117d954bc/ENCFF541LUL.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF599VIR	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR446ZCY	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF385NQA/, /files/ENCFF868IKI/, /files/ENCFF569CVE/	1908834	ENCODE Processing Pipeline	240a2debad9ffa44547facb05233c677		https://www.encodeproject.org/files/ENCFF599VIR/@@download/ENCFF599VIR.bed.gz				released	s3://encode-public/2017/02/18/9f9130c2-7e6a-47d6-87d9-30f5b0ab56e2/ENCFF599VIR.bed.gz	moderate library complexity, mild to moderate bottlenecking, low read length		
ENCFF399YHU	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR035DUS	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF779UXG/, /files/ENCFF485WUR/, /files/ENCFF366NLC/	3807668	ENCODE Processing Pipeline	d1ba50a5d787536af1ac6dd3992c2201		https://www.encodeproject.org/files/ENCFF399YHU/@@download/ENCFF399YHU.bed.gz				released	s3://encode-public/2017/02/22/8ec8da83-a2be-45a3-b29d-84d7eff50862/ENCFF399YHU.bed.gz	low read length	insufficient read depth	
ENCFF901CSA	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR273IYV	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF819VEQ/, /files/ENCFF799VRO/, /files/ENCFF913UBB/	1336723	ENCODE Processing Pipeline	cb094a9e8fc0900af73c2ac5f736ce8a		https://www.encodeproject.org/files/ENCFF901CSA/@@download/ENCFF901CSA.bed.gz				released	s3://encode-public/2017/02/18/51d762ed-a4e4-42c5-858c-af2875e80e5c/ENCFF901CSA.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, severe bottlenecking, control insufficient read depth, poor library complexity	
ENCFF940CGE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR690GLT	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 3	1_2, 3_2							/files/ENCFF373ZAQ/, /files/ENCFF581CGI/, /files/ENCFF652PFO/	769961	ENCODE Processing Pipeline	487e31c9380e7e43a20a69109e8ba79b		https://www.encodeproject.org/files/ENCFF940CGE/@@download/ENCFF940CGE.bed.gz				released	s3://encode-public/2018/01/31/b0db9cbc-4f3c-426e-bc7d-f1fa1f18d893/ENCFF940CGE.bed.gz	mild to moderate bottlenecking, low read length	poor library complexity, severe bottlenecking, control insufficient read depth, insufficient read depth	
ENCFF909CTU	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR747HAM	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_2							/files/ENCFF796TRQ/, /files/ENCFF111SKW/, /files/ENCFF110UVX/	895943	ENCODE Processing Pipeline	38bf4338ec88d9c50ce7c478035d55d8		https://www.encodeproject.org/files/ENCFF909CTU/@@download/ENCFF909CTU.bed.gz				released	s3://encode-public/2018/01/31/bf5a8783-7c72-4e4f-814f-bc951f28e159/ENCFF909CTU.bed.gz	low read depth, mild to moderate bottlenecking, control low read depth, low read length	poor library complexity, severe bottlenecking, insufficient read depth	
