File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF156FYC	fastq	fastq		reads		ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				1	1_1	36		single-ended					1047695154	Bradley Bernstein, Broad	b78ad6b7991d08e3ed929ce34fbb3113	SRA:SRR5339336	https://www.encodeproject.org/files/ENCFF156FYC/@@download/ENCFF156FYC.fastq.gz		Illumina HiSeq 2000	/files/ENCFF191QXK/, /files/ENCFF036EGF/	released	s3://encode-public/2014/10/27/5215e196-8dea-458a-b8a0-4fc3bf60529e/ENCFF156FYC.fastq.gz	low read length, mild to moderate bottlenecking		
ENCFF387HNJ	fastq	fastq		reads		ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				4	4_1	36		single-ended					742507067	Bradley Bernstein, Broad	24483dae11ca16ade1d71afa0477b98c		https://www.encodeproject.org/files/ENCFF387HNJ/@@download/ENCFF387HNJ.fastq.gz		Illumina HiSeq 2000	/files/ENCFF000AVR/	archived	s3://encode-public/2014/10/27/25df9acb-e299-4db6-86c5-14f986b0b6ae/ENCFF387HNJ.fastq.gz	low read length, mild to moderate bottlenecking		
ENCFF799NXK	fastq	fastq		reads		ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				3	3_1	76		single-ended					3425270708	Bradley Bernstein, Broad	13ab0058792d24ed4832d666977d859c		https://www.encodeproject.org/files/ENCFF799NXK/@@download/ENCFF799NXK.fastq.gz		Illumina HiSeq 2500	/files/ENCFF164ZWM/, /files/ENCFF805KPU/, /files/ENCFF809ZPN/, /files/ENCFF740ECI/	archived	s3://encode-public/2016/02/23/2736aef7-a2a5-48e7-acce-3bf5fd3c9a63/ENCFF799NXK.fastq.gz	low read length, mild to moderate bottlenecking		
ENCFF654NIP	fastq	fastq		reads		ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				2	2_1	36		single-ended					989474784	Bradley Bernstein, Broad	30e8845e7c876892007c666bb4ce9e20	SRA:SRR5339335	https://www.encodeproject.org/files/ENCFF654NIP/@@download/ENCFF654NIP.fastq.gz		Illumina HiSeq 2500	/files/ENCFF303YPV/, /files/ENCFF145GCJ/, /files/ENCFF064XIS/, /files/ENCFF393KUX/, /files/ENCFF763DAQ/, /files/ENCFF138KKQ/, /files/ENCFF368CYL/, /files/ENCFF635VQA/, /files/ENCFF659UFR/, /files/ENCFF508ZFI/, /files/ENCFF472QMD/	released	s3://encode-public/2016/02/23/2b0c4976-97bc-4691-9feb-36aa964896e0/ENCFF654NIP.fastq.gz	low read length, mild to moderate bottlenecking		
ENCFF813UAU	fastq	fastq		reads		ENCSR814XPE	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K4me3-human	DNA						2016-11-08	ENCODE				2	2_2	36		single-ended					895601590	Bradley Bernstein, Broad	a8e85330f9bf2bdd1ab1730a68de84d2	SRA:SRR5339334	https://www.encodeproject.org/files/ENCFF813UAU/@@download/ENCFF813UAU.fastq.gz		Illumina HiSeq 2500	/files/ENCFF303YPV/, /files/ENCFF145GCJ/, /files/ENCFF064XIS/, /files/ENCFF393KUX/, /files/ENCFF763DAQ/, /files/ENCFF138KKQ/, /files/ENCFF368CYL/, /files/ENCFF635VQA/, /files/ENCFF659UFR/, /files/ENCFF508ZFI/, /files/ENCFF472QMD/	released	s3://encode-public/2016/02/24/88109693-fe15-412a-a757-de83d9dae8b3/ENCFF813UAU.fastq.gz	low read length, mild to moderate bottlenecking		
ENCFF001GAN	fastq	fastq		reads		ENCSR000DWV	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE				1	1_1	36		single-ended					592668349	John Stamatoyannopoulos, UW	0f251487c083b3fbc9832ed217f2bbd5		https://www.encodeproject.org/files/ENCFF001GAN/@@download/ENCFF001GAN.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HVV/	released	s3://encode-public/2011/06/25/e59da354-2607-4d3d-b3fb-861f2dcb1581/ENCFF001GAN.fastq.gz	control low read depth, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF001GAV	fastq	fastq		reads		ENCSR000DWV	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE				2	2_1	36		single-ended					689771304	John Stamatoyannopoulos, UW	566ed8e87e779a8ad99dc024bad83c18		https://www.encodeproject.org/files/ENCFF001GAV/@@download/ENCFF001GAV.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HVV/	released	s3://encode-public/2011/06/25/f2c37a3c-f787-4f73-a446-97b4d7b0af64/ENCFF001GAV.fastq.gz	control low read depth, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF000BNB	fastq	fastq		reads		ENCSR000ANR	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K9me3-human	DNA						2011-02-10	ENCODE				1	1_1	36		single-ended					473602511	Bradley Bernstein, Broad	707aa1c50fe37f74cec61a70ff79f446		https://www.encodeproject.org/files/ENCFF000BNB/@@download/ENCFF000BNB.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BKK/	released	s3://encode-public/2010/11/16/dbc18e0c-2afb-4707-9209-b4256d7c012e/ENCFF000BNB.fastq.gz	low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF000BNG	fastq	fastq		reads		ENCSR000ANR	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K9me3-human	DNA						2011-02-10	ENCODE				2	2_1	36		single-ended					921326595	Bradley Bernstein, Broad	b8a1b0f2d746262779754c820f9d73f9		https://www.encodeproject.org/files/ENCFF000BNG/@@download/ENCFF000BNG.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BKI/	released	s3://encode-public/2010/11/16/a8d0b249-397a-4beb-a45f-0f4940130ef1/ENCFF000BNG.fastq.gz	low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF493AKV	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				1	1_1	76		single-ended					833850555	Bradley Bernstein, Broad	797b0b416c2e678f9849138cc71556ab	SRA:SRR10388965	https://www.encodeproject.org/files/ENCFF493AKV/@@download/ENCFF493AKV.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/7cf215ab-360b-4122-b12c-86749593ea6a/ENCFF493AKV.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF761ANG	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				1	1_1	76		single-ended					853770173	Bradley Bernstein, Broad	90eed74b2f2beea4b0cce27bf72be92d	SRA:SRR10388966	https://www.encodeproject.org/files/ENCFF761ANG/@@download/ENCFF761ANG.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/b44cfd92-e88b-450b-8320-2c5afc378e2c/ENCFF761ANG.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF175RJW	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				1	1_2	76		single-ended					1119812464	Bradley Bernstein, Broad	f401a8fff9e6f9dc39305ecb4cb677ca	SRA:SRR10388957	https://www.encodeproject.org/files/ENCFF175RJW/@@download/ENCFF175RJW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/17f9fb00-f963-462b-9e88-faf50752be76/ENCFF175RJW.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF699KZT	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				1	1_2	76		single-ended					1088185540	Bradley Bernstein, Broad	49334b8c1e17b0774c8beb4e984d9984	SRA:SRR10388958	https://www.encodeproject.org/files/ENCFF699KZT/@@download/ENCFF699KZT.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/fe0fb23c-6afa-4feb-95f6-96e8bd18a71f/ENCFF699KZT.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF895WMH	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_2	76		single-ended					694399941	Bradley Bernstein, Broad	b5c173f346080612c34d57ea4cacf734	SRA:SRR10388953	https://www.encodeproject.org/files/ENCFF895WMH/@@download/ENCFF895WMH.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/e083d972-d095-48ec-879d-1cc2b970d4bf/ENCFF895WMH.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF922HLH	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_2	76		single-ended					693589290	Bradley Bernstein, Broad	61ca937d12212702325bb4f4fd5290c6	SRA:SRR10388954	https://www.encodeproject.org/files/ENCFF922HLH/@@download/ENCFF922HLH.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/9454ffd8-103e-45b4-9496-966b80cc68e1/ENCFF922HLH.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF511RNA	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_2	76		single-ended					692741539	Bradley Bernstein, Broad	930dfc65e44a8696e880e84a3408bc11	SRA:SRR10388955	https://www.encodeproject.org/files/ENCFF511RNA/@@download/ENCFF511RNA.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/b43608b4-7db9-4029-a6a8-b6ec200c85c4/ENCFF511RNA.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF618XXH	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_2	76		single-ended					693803563	Bradley Bernstein, Broad	650b2c59053a29aa8a034188f6bb9ce1	SRA:SRR10388956	https://www.encodeproject.org/files/ENCFF618XXH/@@download/ENCFF618XXH.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/33e89a9a-46de-47e9-b333-ea99e98c6fd9/ENCFF618XXH.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF499IZB	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					180769283	Bradley Bernstein, Broad	ba4eff6c9e79374087a1c2dee6dc5ab1	SRA:SRR10388959	https://www.encodeproject.org/files/ENCFF499IZB/@@download/ENCFF499IZB.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/93a22d69-41b9-4e35-99a2-8a6bebda3bbc/ENCFF499IZB.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF387DGR	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					187482795	Bradley Bernstein, Broad	1187881bb79f761582f3d12bab37de6d	SRA:SRR10388960	https://www.encodeproject.org/files/ENCFF387DGR/@@download/ENCFF387DGR.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/649d833d-acac-43e2-9786-647397f95613/ENCFF387DGR.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF993UTD	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					182747206	Bradley Bernstein, Broad	5cf37e7600da258d2d812f6f051b59fc	SRA:SRR10388961	https://www.encodeproject.org/files/ENCFF993UTD/@@download/ENCFF993UTD.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/afe6df4f-858f-4b85-af89-9ee1a14a8fb7/ENCFF993UTD.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF083UXU	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					182791103	Bradley Bernstein, Broad	aeca997b2b10f9906b2ed7f2b78bd639	SRA:SRR10388962	https://www.encodeproject.org/files/ENCFF083UXU/@@download/ENCFF083UXU.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/a0eb13f9-519f-4705-b3ed-556fa796e000/ENCFF083UXU.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF099VSV	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					236787804	Bradley Bernstein, Broad	533c03bab77e443b0990395b897d35b8	SRA:SRR10388963	https://www.encodeproject.org/files/ENCFF099VSV/@@download/ENCFF099VSV.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/08/14/f8e92b49-b854-4525-886e-c8045d3f3541/ENCFF099VSV.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF208TXC	fastq	fastq		reads		ENCSR506DCR	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended					231399656	Bradley Bernstein, Broad	40358b2f6adf16b4ab360c43efee4f45	SRA:SRR10388964	https://www.encodeproject.org/files/ENCFF208TXC/@@download/ENCFF208TXC.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/08/14/8a7db352-490b-4044-91bc-ed2760af41fc/ENCFF208TXC.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF000CND	fastq	fastq		reads		ENCSR000ARN	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K9me3-human	DNA						2012-03-06	ENCODE				1	1_1	36		single-ended					1480545802	Bradley Bernstein, Broad	b28d60d0f1a4dfb59b46e6dcba0c076b		https://www.encodeproject.org/files/ENCFF000CND/@@download/ENCFF000CND.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000CMD/	released	s3://encode-public/2010/11/16/14606cfb-b680-455f-9b20-e0737132dd45/ENCFF000CND.fastq.gz	low read depth, low read length	control insufficient read depth	
ENCFF000CNG	fastq	fastq		reads		ENCSR000ARN	Histone ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K9me3-human	DNA						2012-03-06	ENCODE				2	2_1	36		single-ended					1461163681	Bradley Bernstein, Broad	98ae99f0b4a7022abea804a86b5b4fa5		https://www.encodeproject.org/files/ENCFF000CNG/@@download/ENCFF000CNG.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000CMJ/	released	s3://encode-public/2010/11/16/e4438a7e-e907-476a-8290-458b827332dd/ENCFF000CNG.fastq.gz	low read depth, inconsistent control read length, low read length	control insufficient read depth	
ENCFF281HIS	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				1	1_1	76		single-ended					1457807894	Bradley Bernstein, Broad	7a151d75b5b82e07710f1dc7f97248ad	SRA:SRR5832727	https://www.encodeproject.org/files/ENCFF281HIS/@@download/ENCFF281HIS.fastq.gz		Illumina HiSeq 2500	/files/ENCFF131OEZ/, /files/ENCFF935YMD/	released	s3://encode-public/2016/10/21/6a357e13-e76a-4748-beff-8db06991a95a/ENCFF281HIS.fastq.gz	inconsistent platforms		
ENCFF614UNC	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				1	1_1	76		single-ended					1417963331	Bradley Bernstein, Broad	c20a53e794bec69e6239ff1aaee7ab3a	SRA:SRR5832728	https://www.encodeproject.org/files/ENCFF614UNC/@@download/ENCFF614UNC.fastq.gz		Illumina HiSeq 2500	/files/ENCFF131OEZ/, /files/ENCFF935YMD/	released	s3://encode-public/2016/10/21/8d7233a2-5d6f-4f65-8876-2a2d35910814/ENCFF614UNC.fastq.gz	inconsistent platforms		
ENCFF388WXK	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_2	76		single-ended					422141858	Bradley Bernstein, Broad	0c3e54ff358655c704bbb2d6f9ca2c50		https://www.encodeproject.org/files/ENCFF388WXK/@@download/ENCFF388WXK.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/71e32862-2dfd-42be-8c37-6dee74b7a95e/ENCFF388WXK.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF022HQC	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_2	76		single-ended					420180613	Bradley Bernstein, Broad	5d8e7183a3fb9639c8a2667f1330b289		https://www.encodeproject.org/files/ENCFF022HQC/@@download/ENCFF022HQC.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/d48ade5b-69ab-41a2-a948-a1ddfb9a2a1b/ENCFF022HQC.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF844BIJ	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_2	76		single-ended					422603226	Bradley Bernstein, Broad	d0ca12644988cb60086e9ef78d6ecbb4		https://www.encodeproject.org/files/ENCFF844BIJ/@@download/ENCFF844BIJ.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/be5d9066-c8cf-402a-a725-dc59526d6226/ENCFF844BIJ.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF613FYX	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_2	76		single-ended					422309892	Bradley Bernstein, Broad	288e0247e73d9e74b15d285bb095d955		https://www.encodeproject.org/files/ENCFF613FYX/@@download/ENCFF613FYX.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/08/14/7fe1b12b-cd18-40b3-81bd-b68e5994fcd5/ENCFF613FYX.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF481QPQ	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					354471744	Bradley Bernstein, Broad	a61b30b712b1eda75e0afd3e991a1b3a		https://www.encodeproject.org/files/ENCFF481QPQ/@@download/ENCFF481QPQ.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/bd0037b3-49ba-433e-af0f-79d6379d2578/ENCFF481QPQ.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF495EMV	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					364779784	Bradley Bernstein, Broad	8418536700bec1e4dd7bae135a85e494		https://www.encodeproject.org/files/ENCFF495EMV/@@download/ENCFF495EMV.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/a5fc5306-e733-4ab0-9481-20f48ac537d1/ENCFF495EMV.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF409SOZ	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					355103746	Bradley Bernstein, Broad	b4fd2405a8a2422ee5a1576078212aff		https://www.encodeproject.org/files/ENCFF409SOZ/@@download/ENCFF409SOZ.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/ae2814cd-8e12-47d6-8643-5da29602dd36/ENCFF409SOZ.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF824UFC	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					354947119	Bradley Bernstein, Broad	2cfe22c288cb328e805f7edf7f00cc9e		https://www.encodeproject.org/files/ENCFF824UFC/@@download/ENCFF824UFC.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/691de31a-a2ed-46a3-937d-de1ce69420b1/ENCFF824UFC.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF588BYY	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				1	1_2	76		single-ended					963746057	Bradley Bernstein, Broad	cc62c053af11366d6cfeb77ee98c9594		https://www.encodeproject.org/files/ENCFF588BYY/@@download/ENCFF588BYY.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/07/29/587e1a41-8e88-4694-bf2b-dbde48aad929/ENCFF588BYY.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF915OGK	fastq	fastq		reads		ENCSR161FEJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2016-11-03	ENCODE				1	1_2	76		single-ended					932179693	Bradley Bernstein, Broad	f064742647f8c23b643c28aea436cae8		https://www.encodeproject.org/files/ENCFF915OGK/@@download/ENCFF915OGK.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/07/29/f6a8ed11-32e1-41da-a1c5-c8ea0e0119d3/ENCFF915OGK.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF000BLU	fastq	fastq		reads		ENCSR000ANH	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K36me3-human	DNA						2011-02-10	ENCODE				2	2_1	36		single-ended					976581731	Bradley Bernstein, Broad	7c525e086888681eb8607b1614c7e584		https://www.encodeproject.org/files/ENCFF000BLU/@@download/ENCFF000BLU.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BKI/	released	s3://encode-public/2010/11/16/63d0884c-78c2-4b18-a3ad-5496d63a1433/ENCFF000BLU.fastq.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF000BLZ	fastq	fastq		reads		ENCSR000ANH	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens										H3K36me3-human	DNA						2011-02-10	ENCODE				1	1_1	36		single-ended					1545954427	Bradley Bernstein, Broad	d152c43f787a09539d56c8d1ad89de1b		https://www.encodeproject.org/files/ENCFF000BLZ/@@download/ENCFF000BLZ.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000BKK/	released	s3://encode-public/2010/11/16/f96baca5-875c-4bf8-aaca-0dbdf407a7d0/ENCFF000BLZ.fastq.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF354IUU	fastq	fastq		reads		ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				1	1_1	76		single-ended					1786172053	Bradley Bernstein, Broad	cf871fe5db862d09bbece72d2d8b2025	SRA:SRR5832930	https://www.encodeproject.org/files/ENCFF354IUU/@@download/ENCFF354IUU.fastq.gz		Illumina HiSeq 2500	/files/ENCFF131OEZ/, /files/ENCFF935YMD/	released	s3://encode-public/2016/10/20/a89c06f4-c99b-4362-a8b7-08030e6485ce/ENCFF354IUU.fastq.gz	inconsistent platforms		
ENCFF684TPG	fastq	fastq		reads		ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				1	1_1	76		single-ended					1730035672	Bradley Bernstein, Broad	8c9b35dfb6b1693418bf5da72a8c84fd	SRA:SRR5832931	https://www.encodeproject.org/files/ENCFF684TPG/@@download/ENCFF684TPG.fastq.gz		Illumina HiSeq 2500	/files/ENCFF131OEZ/, /files/ENCFF935YMD/	released	s3://encode-public/2016/10/20/f7974e2d-f388-4b6d-8f8f-2913e1581ed6/ENCFF684TPG.fastq.gz	inconsistent platforms		
ENCFF941UAF	fastq	fastq		reads		ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					365759617	Bradley Bernstein, Broad	3f5d9b373650248c418b579b5145727b		https://www.encodeproject.org/files/ENCFF941UAF/@@download/ENCFF941UAF.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/ebb7ec6e-f9b8-400c-bcad-bb089654cf9a/ENCFF941UAF.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF339NDF	fastq	fastq		reads		ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					365990758	Bradley Bernstein, Broad	a0cc6ab90074db0e1d1f66f6333310be		https://www.encodeproject.org/files/ENCFF339NDF/@@download/ENCFF339NDF.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/48cebfaf-a5fc-43ba-b9b3-37bbb9eba0d0/ENCFF339NDF.fastq.gz	missing controlled_by, inconsistent platforms		
ENCFF984QNB	fastq	fastq		reads		ENCSR659RJP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2016-11-03	ENCODE				2	2_1	76		single-ended					375287297	Bradley Bernstein, Broad	a7ca6d65a11c82fcf6cf56fd34601529		https://www.encodeproject.org/files/ENCFF984QNB/@@download/ENCFF984QNB.fastq.gz		Illumina NextSeq 500		released	s3://encode-public/2019/07/29/7b697759-b030-4698-a0dc-20ddbb84faf5/ENCFF984QNB.fastq.gz	missing controlled_by, inconsistent platforms		
